ID, COS (30)(Mg/ha) ,LATITUD,LONGITUD,año muestro,Referencia,PROVINCIA
Sainz -37.48246-62.46523,52.73,-37.48246,-62.46523,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.48246-62.46523,77.4,-37.48246,-62.46523,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.13153-62.49122,59.29,-37.13153,-62.49122,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.1357-62.49143,72.66,-37.1357,-62.49143,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.60009-62.49362,43.73,-33.60009,-62.49362,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.60074-62.49407,45.41,-33.60074,-62.49407,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.833833-62.503222,61.52,-35.833833,-62.503222,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.859194-62.503639,55.66,-35.859194,-62.503639,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -32.61592-62.50438,65.62,-32.61592,-62.50438,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.61536-62.50459,49.34,-32.61536,-62.50459,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-37.34868-62.51308,61.28,-37.34868,-62.51308,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-37.34868-62.51308,59.37,-37.34868,-62.51308,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -36.085083-62.529222,59.29,-36.085083,-62.529222,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.2163-62.53846,48.18,-33.2163,-62.53846,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.21699-62.53872,48.93,-33.21699,-62.53872,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.592831-62.545061,70.41,-35.592831,-62.545061,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -38.25029-62.55401,54.76,-38.25029,-62.55401,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -38.25029-62.55401,53.85,-38.25029,-62.55401,2011,Sainz Rozas et al. (2011),Buenos Aires
Berhon-37.62515-62.56323,55.04,-37.62515,-62.56323,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-37.62515-62.56323,65.27,-37.62515,-62.56323,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -34.89684-62.59908,38.54,-34.89684,-62.59908,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.24577-62.61049,55.66,-35.24577,-62.61049,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.24106-62.61607,36.69,-35.24106,-62.61607,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.501431-62.631367,40.76,-33.501431,-62.631367,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.905944-62.635611,71.89,-35.905944,-62.635611,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -34.23802-62.63648,39.73,-34.23802,-62.63648,2011,Sainz Rozas et al. (2011),Santa Fe
Sainz -34.23802-62.63667,46.29,-34.23802,-62.63667,2011,Sainz Rozas et al. (2011),Santa Fe
Sainz -32.27957-62.64927,60.35,-32.27957,-62.64927,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.27969-62.64929,64.48,-32.27969,-62.64929,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.89528-62.68179,39.81,-31.89528,-62.68179,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.89567-62.6833,35.76,-31.89567,-62.6833,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -37.5459-62.70216,81.33,-37.5459,-62.70216,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.5459-62.70223,63.21,-37.5459,-62.70223,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -32.56568-62.70258,42.69,-32.56568,-62.70258,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.56562-62.70354,38.09,-32.56562,-62.70354,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.87439-62.70797,51.51,-32.87439,-62.70797,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.87618-62.70813,46.58,-32.87618,-62.70813,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.18524-62.71546,51.88,-33.18524,-62.71546,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.18457-62.7155,74.41,-33.18457,-62.7155,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-34.70652-62.71697,41.29,-34.70652,-62.71697,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-34.70652-62.71697,62.93,-34.70652,-62.71697,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-33.17391-62.73035,34.98,-33.17391,-62.73035,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-33.17391-62.73035,56.13,-33.17391,-62.73035,2008,"Berhongaray et al., (2013)",Córdoba
Sainz -33.55289-62.75716,44.92,-33.55289,-62.75716,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.55332-62.75767,38.09,-33.55332,-62.75767,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-36.014222-62.759778,41.71,-36.014222,-62.759778,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-36.014222-62.759778,55.17,-36.014222,-62.759778,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -34.863806-62.763306,61.52,-34.863806,-62.763306,2011,Sainz Rozas et al. (2011),Buenos Aires
Berhon-34.86931-62.7672,67.74,-34.86931,-62.7672,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-34.86931-62.7672,60.56,-34.86931,-62.7672,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -34.867167-62.781222,49.22,-34.867167,-62.781222,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.14017-62.784,40.02,-35.14017,-62.784,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.14049-62.78441,38.15,-35.14049,-62.78441,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.21341-62.80611,56.25,-37.21341,-62.80611,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.21341-62.80614,62.26,-37.21341,-62.80614,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.093639-62.809139,61.52,-35.093639,-62.809139,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -38.01232-62.81233,48.8,-38.01232,-62.81233,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -34.25557-62.82471,50.1,-34.25557,-62.82471,2011,Sainz Rozas et al. (2011),Córdoba
Vizgar-25.8-62.83333,35.17,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,32.12,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,36.81,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,30.47,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,36.92,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,34.38,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,38.64,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Vizgar-25.8-62.83333,44.52,-25.8,-62.83333,2012,Vizgarra (Com. pers.),Santiago del Estero
Sainz -36.653583-62.869111,36.41,-36.653583,-62.869111,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.653583-62.869111,55.66,-36.653583,-62.869111,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.044917-62.904611,49.8,-36.044917,-62.904611,2010,Sainz Rozas et al. (2011),Buenos Aires
Berhon-37.17077-62.91269,64.51,-37.17077,-62.91269,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-37.17077-62.91269,67.79,-37.17077,-62.91269,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -36.053056-62.913556,48.18,-36.053056,-62.913556,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.05275-62.914167,49.8,-36.05275,-62.914167,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.489245-62.936008,47.88,-35.489245,-62.936008,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.489245-62.936008,39.84,-35.489245,-62.936008,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.9326-62.96693,27.87,-33.9326,-62.96693,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.93271-62.96709,25.2,-33.93271,-62.96709,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -36.554194-62.981889,44.47,-36.554194,-62.981889,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.554194-62.981889,43.94,-36.554194,-62.981889,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.50906-62.99674,52.62,-33.50906,-62.99674,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.81953-63.00731,72.36,-32.81953,-63.00731,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.8201-63.00733,66.34,-32.8201,-63.00733,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.13086-63.01216,56.54,-33.13086,-63.01216,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-35.3514-63.02047,36.28,-35.3514,-63.02047,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-35.3514-63.02047,58.93,-35.3514,-63.02047,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -33.7498-63.04376,44.47,-33.7498,-63.04376,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-33.67161-63.04968,27.49,-33.67161,-63.04968,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-33.67161-63.04968,44.93,-33.67161,-63.04968,2008,"Berhongaray et al., (2013)",Córdoba
Sainz -34.18108-63.05851,58.92,-34.18108,-63.05851,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.18092-63.05885,51.56,-34.18092,-63.05885,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.625583-63.064889,40.76,-35.625583,-63.064889,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.625583-63.064889,35.74,-35.625583,-63.064889,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.625583-63.064889,35.58,-35.625583,-63.064889,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.625583-63.064889,32.81,-35.625583,-63.064889,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.43218-63.07823,60.93,-37.43218,-63.07823,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -37.43246-63.07839,44.02,-37.43246,-63.07839,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.191472-63.08825,26.68,-36.191472,-63.08825,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.191639-63.088333,29.3,-36.191639,-63.088333,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.5505-63.097417,40.76,-35.5505,-63.097417,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.5505-63.097417,48.05,-35.5505,-63.097417,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.492194-63.113139,53.81,-36.492194,-63.113139,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.492194-63.113139,48.98,-36.492194,-63.113139,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -33.11432-63.11619,38.91,-33.11432,-63.11619,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.996-63.126,40.76,-34.996,-63.126,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -32.4552-63.14315,84.99,-32.4552,-63.14315,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-36.64127-63.17332,39.87,-36.64127,-63.17332,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-36.64127-63.17332,43.88,-36.64127,-63.17332,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -35.056028-63.177528,35.74,-35.056028,-63.177528,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.053944-63.179139,35.58,-35.053944,-63.179139,2011,Sainz Rozas et al. (2011),Buenos Aires
Berhon-32.80029-63.18129,12.26,-32.80029,-63.18129,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-32.80029-63.18129,35.44,-32.80029,-63.18129,2008,"Berhongaray et al., (2013)",Córdoba
Sainz -38.14166-63.19675,47.68,-38.14166,-63.19675,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -38.14167-63.19676,41.92,-38.14167,-63.19676,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -31.66607-63.20364,56,-31.66607,-63.20364,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.66522-63.21333,54.6,-31.66522,-63.21333,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.95975-63.215333,32.81,-35.95975,-63.215333,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.956333-63.226806,36.32,-35.956333,-63.226806,2010,Sainz Rozas et al. (2011),Buenos Aires
Berhon-37.6756-63.23356,46.23,-37.6756,-63.23356,2008,"Berhongaray et al., (2013)",Buenos Aires
Berhon-37.6756-63.23356,60.87,-37.6756,-63.23356,2008,"Berhongaray et al., (2013)",Buenos Aires
Sainz -34.591694-63.236333,41.02,-34.591694,-63.236333,2011,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.353944-63.237972,38.54,-36.353944,-63.237972,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.353944-63.237972,35.74,-36.353944,-63.237972,2010,Sainz Rozas et al. (2011),Buenos Aires
Andriu-32.18333-63.25,30,-32.18333,-63.25,2012,Andriulo et al. (2012),Córdoba
Andriu-32.25-63.25,66.5,-32.25,-63.25,2012,Andriulo et al. (2012),Córdoba
Andriu-32.25-63.25,49.6,-32.25,-63.25,2012,Andriulo et al. (2012),Córdoba
Sainz -35.340308-63.252289,48.05,-35.340308,-63.252289,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.131778-63.258222,38.09,-35.131778,-63.258222,2011,Sainz Rozas et al. (2011),Buenos Aires
Berhon-33.97257-63.26783,48.46,-33.97257,-63.26783,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-33.97257-63.26783,50.98,-33.97257,-63.26783,2008,"Berhongaray et al., (2013)",Córdoba
Sainz -33.40464-63.30012,36.91,-33.40464,-63.30012,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.33801-63.30991,51.53,-32.33801,-63.30991,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.39233-63.31811,34.54,-33.39233,-63.31811,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.809361-63.3195,37.8,-35.809361,-63.3195,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -32.32328-63.32333,46.3,-32.32328,-63.32333,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.75503-63.3346,43.38,-32.75503,-63.3346,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -37.791694-63.341556,44.53,-37.791694,-63.341556,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -36.437381-63.373961,80.27,-36.437381,-63.373961,2010,Sainz Rozas et al. (2011),Buenos Aires
Berhon-32.46231-63.38368,28.07,-32.46231,-63.38368,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-32.46231-63.38368,40.33,-32.46231,-63.38368,2008,"Berhongaray et al., (2013)",Córdoba
Berhon-35.2152-63.39042,43.61,-35.2152,-63.39042,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-35.2152-63.39042,50.29,-35.2152,-63.39042,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.23533-63.41371,20.33,-36.23533,-63.41371,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.23533-63.41371,37.37,-36.23533,-63.41371,2008,"Berhongaray et al., (2013)",La Pampa
Sainz -34.08895-63.41468,35.28,-34.08895,-63.41468,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.08893-63.41469,35.16,-34.08893,-63.41469,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.732889-63.433167,37.06,-34.732889,-63.433167,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.732417-63.433222,58.01,-34.732417,-63.433222,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -35.67925-63.433444,45.21,-35.67925,-63.433444,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -35.679806-63.435139,35.74,-35.679806,-63.435139,2010,Sainz Rozas et al. (2011),Buenos Aires
Sainz -34.40067-63.46816,55.29,-34.40067,-63.46816,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.03978-63.47627,37.6,-33.03978,-63.47627,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.63225-63.49911,56.33,-34.63225,-63.49911,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.57235-63.51055,40.77,-31.57235,-63.51055,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.57256-63.51071,38.12,-31.57256,-63.51071,2011,Sainz Rozas et al. (2011),Córdoba
Andriu-32.00333-63.51667,64.5,-32.00333,-63.51667,2012,Andriulo et al. (2012),Córdoba
Andriu-32.00333-63.51667,34.3,-32.00333,-63.51667,2012,Andriulo et al. (2012),Córdoba
Berhon-37.70921-63.53265,34.57,-37.70921,-63.53265,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-37.70921-63.53265,58.51,-37.70921,-63.53265,2008,"Berhongaray et al., (2013)",La Pampa
Sainz -33.02929-63.53747,35.94,-33.02929,-63.53747,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.32933-63.55855,66.8,-33.32933,-63.55855,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.32945-63.55894,70.41,-33.32945,-63.55894,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.66438-63.56946,35.16,-33.66438,-63.56946,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.66454-63.56949,44.84,-33.66454,-63.56949,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.01069-63.59805,23.84,-32.01069,-63.59805,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -31.9996-63.60777,39.7,-31.9996,-63.60777,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.907583-63.641611,39.84,-34.907583,-63.641611,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.913194-63.6475,46.69,-34.913194,-63.6475,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.50871-63.65104,39.84,-34.50871,-63.65104,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.50862-63.65124,30.02,-34.50862,-63.65124,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.67938-63.68207,30.5,-32.67938,-63.68207,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.67928-63.68228,32.9,-32.67928,-63.68228,2011,Sainz Rozas et al. (2011),Córdoba
Alvare-31.860556-63.743611,40.46,-31.860556,-63.743611,2009,Alvarez y Basanta 2013,Córdoba
Alvare-31.860556-63.743611,37.18,-31.860556,-63.743611,2009,Alvarez y Basanta 2013,Córdoba
Alvare-31.860556-63.743611,34.6,-31.860556,-63.743611,2009,Alvarez y Basanta 2013,Córdoba
Alvare-31.860556-63.743611,36,-31.860556,-63.743611,2010,"Alvarez et al, 2014 (soil & Till)",Córdoba
Alvare-31.860556-63.743611,41,-31.860556,-63.743611,2010,"Alvarez et al, 2014 (soil & Till)",Córdoba
Alvare-31.860556-63.743611,36,-31.860556,-63.743611,2010,"Alvarez et al, 2014 (soil & Till)",Córdoba
Alvare-31.860556-63.743611,37,-31.860556,-63.743611,2010,"Alvarez et al, 2014 (soil & Till)",Córdoba
Sainz -31.83571-63.75131,36.97,-31.83571,-63.75131,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-36.42778-63.75208,24.66,-36.42778,-63.75208,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.42778-63.75208,37.94,-36.42778,-63.75208,2008,"Berhongaray et al., (2013)",La Pampa
Huidob-23.15177-63.77997,70.17,-23.15177,-63.77997,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.16872-63.78126,81.17,-23.16872,-63.78126,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.16872-63.78126,86.45,-23.16872,-63.78126,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.17374-63.78256,58.37,-23.17374,-63.78256,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.17374-63.78256,89.15,-23.17374,-63.78256,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.179419-63.783094,77.71,-23.179419,-63.783094,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.17844-63.7831,68.65,-23.17844,-63.7831,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.17844-63.7831,85.28,-23.17844,-63.7831,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.181092-63.783297,80.62,-23.181092,-63.783297,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.18056-63.78341,105.16,-23.18056,-63.78341,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21591-63.79153,77.33,-23.21591,-63.79153,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21591-63.79153,90.95,-23.21591,-63.79153,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21607-63.79157,49.03,-23.21607,-63.79157,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21607-63.79157,78.57,-23.21607,-63.79157,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21457-63.7917,75.19,-23.21457,-63.7917,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21457-63.7917,124.32,-23.21457,-63.7917,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21463-63.79176,43.05,-23.21463,-63.79176,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21463-63.79176,65.18,-23.21463,-63.79176,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21507-63.79202,74.4,-23.21507,-63.79202,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21507-63.79202,111.27,-23.21507,-63.79202,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21516-63.79203,50.39,-23.21516,-63.79203,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21516-63.79203,72.02,-23.21516,-63.79203,2013,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.214931-63.792081,62.5,-23.214931,-63.792081,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.214889-63.792131,69.56,-23.214889,-63.792131,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.21575-63.793089,86.7,-23.21575,-63.793089,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.215769-63.7932,90.33,-23.215769,-63.7932,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.214733-63.794125,96.13,-23.214733,-63.794125,2014,Huidobro. 2015 (comunic. Personal),Salta
Huidob-23.215019-63.794131,84.92,-23.215019,-63.794131,2014,Huidobro. 2015 (comunic. Personal),Salta
Sainz -33.24263-63.8005,29.45,-33.24263,-63.8005,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.2429-63.80075,36.76,-33.2429,-63.80075,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-36.73687-63.87346,31.6,-36.73687,-63.87346,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.73687-63.87346,53.54,-36.73687,-63.87346,2008,"Berhongaray et al., (2013)",La Pampa
Sainz -34.51394-63.88897,27.25,-34.51394,-63.88897,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.51393-63.889,27.42,-34.51393,-63.889,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.82074-63.89047,47.06,-32.82074,-63.89047,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.04203-63.89493,39.81,-33.04203,-63.89493,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.82849-63.90171,25.92,-32.82849,-63.90171,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.04368-63.91256,43.12,-33.04368,-63.91256,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.64334-63.92024,31.57,-33.64334,-63.92024,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.64321-63.92033,36.33,-33.64321,-63.92033,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.03775-63.94518,43.65,-34.03775,-63.94518,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.03785-63.94688,28.54,-34.03785,-63.94688,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-36.61968-63.98877,26.44,-36.61968,-63.98877,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-36.61968-63.98877,28.72,-36.61968,-63.98877,2008,"Berhongaray et al., (2013)",La Pampa
Sainz -33.16948-64.05333,33.13,-33.16948,-64.05333,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.1691-64.05367,31.79,-33.1691,-64.05367,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -32.94871-64.08013,25.57,-32.94871,-64.08013,2011,Sainz Rozas et al. (2011),Córdoba
Berhon-35.31996-64.08763,36.98,-35.31996,-64.08763,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-35.31996-64.08763,16.57,-35.31996,-64.08763,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-35.9516-64.1101,17.79,-35.9516,-64.1101,2008,"Berhongaray et al., (2013)",La Pampa
Berhon-35.9516-64.1101,28.26,-35.9516,-64.1101,2008,"Berhongaray et al., (2013)",La Pampa
Sainz -34.49484-64.11296,31.57,-34.49484,-64.11296,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -34.49443-64.113,20.51,-34.49443,-64.113,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.00796-64.16699,29.45,-33.00796,-64.16699,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.53486-64.17151,35.21,-33.53486,-64.17151,2011,Sainz Rozas et al. (2011),Córdoba
Sainz -33.53047-64.18728,35.74,-33.53047,-64.18728,2011,Sainz Rozas et al. (2011),Córdoba
Perez -24.84681-64.21346,41.68,-24.84681,-64.21346,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.84181-64.2135,61.28,-24.84181,-64.2135,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.84168-64.21464,59.64,-24.84168,-64.21464,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.84625-64.21501,42.27,-24.84625,-64.21501,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Campit-31.316667-64.216667,33.68,-31.316667,-64.216667,2010,Campitelli et al 2010 (Cs. del suelo),Córdoba
Campit-31.316667-64.216667,31.43,-31.316667,-64.216667,2010,Campitelli et al 2010 (Cs. del suelo),Córdoba
Campit-31.316667-64.216667,27.84,-31.316667,-64.216667,2010,Campitelli et al 2010 (Cs. del suelo),Córdoba
Campit-31.316667-64.216667,23.44,-31.316667,-64.216667,2010,Campitelli et al 2010 (Cs. del suelo),Córdoba
Perez -24.84141-64.21718,40.52,-24.84141,-64.21718,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87345-64.22229,52.95,-24.87345,-64.22229,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87505-64.22254,51.88,-24.87505,-64.22254,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
Perez -24.87524-64.22384,52.71,-24.87524,-64.22384,2012,"Perez Brandan,2015. Tesis de doctorado",Salta
